n,f(x),x,p,||p||,gradient,||gradient||,alpha,k,eps
385,-187.3925,[9.9356 -10.0144 ],[0.0004 -0.0004 ],0.0005,[-0.0500 0.0500 ],0.0707,0.0077,127,0.0001
386,-187.3925,[9.9360 -10.0148 ],[0.0004 -0.0004 ],0.0005,[-0.0492 0.0492 ],0.0696,0.0077,127,0.0001
387,-187.3925,[9.9364 -10.0151 ],[0.0004 -0.0004 ],0.0005,[-0.0484 0.0485 ],0.0685,0.0077,127,0.0001
388,-187.3926,[9.9368 -10.0155 ],[0.0004 -0.0004 ],0.0005,[-0.0477 0.0477 ],0.0675,0.0077,127,0.0001
389,-187.3926,[9.9372 -10.0159 ],[0.0004 -0.0004 ],0.0005,[-0.0469 0.0470 ],0.0664,0.0077,127,0.0001
390,-187.3926,[9.9375 -10.0163 ],[0.0004 -0.0004 ],0.0005,[-0.0462 0.0462 ],0.0654,0.0077,127,0.0001
391,-187.3927,[9.9379 -10.0166 ],[0.0004 -0.0004 ],0.0005,[-0.0455 0.0455 ],0.0644,0.0077,127,0.0001
392,-187.3927,[9.9382 -10.0170 ],[0.0003 -0.0003 ],0.0005,[-0.0448 0.0448 ],0.0634,0.0077,127,0.0001
393,-187.3927,[9.9386 -10.0173 ],[0.0003 -0.0003 ],0.0005,[-0.0441 0.0441 ],0.0624,0.0077,127,0.0001
394,-187.3928,[9.9389 -10.0177 ],[0.0003 -0.0003 ],0.0005,[-0.0434 0.0434 ],0.0614,0.0077,127,0.0001
395,-187.3928,[9.9392 -10.0180 ],[0.0003 -0.0003 ],0.0005,[-0.0427 0.0428 ],0.0605,0.0077,127,0.0001
396,-187.3928,[9.9396 -10.0183 ],[0.0003 -0.0003 ],0.0005,[-0.0421 0.0421 ],0.0595,0.0077,127,0.0001
397,-187.3928,[9.9399 -10.0186 ],[0.0003 -0.0003 ],0.0005,[-0.0414 0.0415 ],0.0586,0.0077,127,0.0001
398,-187.3929,[9.9402 -10.0190 ],[0.0003 -0.0003 ],0.0004,[-0.0408 0.0408 ],0.0577,0.0077,127,0.0001
399,-187.3929,[9.9405 -10.0193 ],[0.0003 -0.0003 ],0.0004,[-0.0402 0.0402 ],0.0568,0.0077,127,0.0001
400,-187.3929,[9.9409 -10.0196 ],[0.0003 -0.0003 ],0.0004,[-0.0396 0.0395 ],0.0559,0.0077,127,0.0001
401,-187.3929,[9.9412 -10.0199 ],[0.0003 -0.0003 ],0.0004,[-0.0389 0.0390 ],0.0551,0.0077,127,0.0001
402,-187.3930,[9.9415 -10.0202 ],[0.0003 -0.0003 ],0.0004,[-0.0383 0.0383 ],0.0542,0.0077,127,0.0001
403,-187.3930,[9.9418 -10.0205 ],[0.0003 -0.0003 ],0.0004,[-0.0377 0.0378 ],0.0534,0.0077,127,0.0001
404,-187.3930,[9.9421 -10.0208 ],[0.0003 -0.0003 ],0.0004,[-0.0372 0.0371 ],0.0525,0.0077,127,0.0001
405,-187.3930,[9.9423 -10.0211 ],[0.0003 -0.0003 ],0.0004,[-0.0366 0.0366 ],0.0517,0.0077,127,0.0001
406,-187.3931,[9.9426 -10.0214 ],[0.0003 -0.0003 ],0.0004,[-0.0360 0.0360 ],0.0509,0.0077,127,0.0001
407,-187.3931,[9.9429 -10.0216 ],[0.0003 -0.0003 ],0.0004,[-0.0354 0.0355 ],0.0501,0.0077,127,0.0001
408,-187.3931,[9.9432 -10.0219 ],[0.0003 -0.0003 ],0.0004,[-0.0349 0.0349 ],0.0494,0.0077,127,0.0001
409,-187.3931,[9.9434 -10.0222 ],[0.0003 -0.0003 ],0.0004,[-0.0344 0.0344 ],0.0486,0.0077,127,0.0001
410,-187.3931,[9.9437 -10.0225 ],[0.0003 -0.0003 ],0.0004,[-0.0338 0.0338 ],0.0479,0.0077,127,0.0001
411,-187.3931,[9.9440 -10.0227 ],[0.0003 -0.0003 ],0.0004,[-0.0333 0.0333 ],0.0471,0.0077,127,0.0001
412,-187.3932,[9.9442 -10.0230 ],[0.0003 -0.0003 ],0.0004,[-0.0328 0.0328 ],0.0464,0.0077,127,0.0001
413,-187.3932,[9.9445 -10.0232 ],[0.0002 -0.0003 ],0.0004,[-0.0323 0.0323 ],0.0457,0.0077,127,0.0001
414,-187.3932,[9.9447 -10.0235 ],[0.0002 -0.0002 ],0.0003,[-0.0318 0.0318 ],0.0450,0.0077,127,0.0001
415,-187.3932,[9.9450 -10.0237 ],[0.0002 -0.0002 ],0.0003,[-0.0313 0.0313 ],0.0443,0.0077,127,0.0001
416,-187.3932,[9.9452 -10.0240 ],[0.0002 -0.0002 ],0.0003,[-0.0308 0.0308 ],0.0436,0.0077,127,0.0001
417,-187.3932,[9.9455 -10.0242 ],[0.0002 -0.0002 ],0.0003,[-0.0303 0.0303 ],0.0429,0.0077,127,0.0001
418,-187.3933,[9.9457 -10.0244 ],[0.0002 -0.0002 ],0.0003,[-0.0299 0.0299 ],0.0422,0.0077,127,0.0001
419,-187.3933,[9.9459 -10.0247 ],[0.0002 -0.0002 ],0.0003,[-0.0294 0.0294 ],0.0416,0.0077,127,0.0001
420,-187.3933,[9.9462 -10.0249 ],[0.0002 -0.0002 ],0.0003,[-0.0290 0.0289 ],0.0409,0.0077,127,0.0001
421,-187.3933,[9.9464 -10.0251 ],[0.0002 -0.0002 ],0.0003,[-0.0285 0.0285 ],0.0403,0.0077,127,0.0001
422,-187.3933,[9.9466 -10.0253 ],[0.0002 -0.0002 ],0.0003,[-0.0281 0.0281 ],0.0397,0.0077,127,0.0001
423,-187.3933,[9.9468 -10.0256 ],[0.0002 -0.0002 ],0.0003,[-0.0276 0.0276 ],0.0391,0.0077,127,0.0001
424,-187.3933,[9.9470 -10.0258 ],[0.0002 -0.0002 ],0.0003,[-0.0272 0.0272 ],0.0385,0.0077,127,0.0001
425,-187.3933,[9.9472 -10.0260 ],[0.0002 -0.0002 ],0.0003,[-0.0268 0.0268 ],0.0379,0.0077,127,0.0001
426,-187.3934,[9.9474 -10.0262 ],[0.0002 -0.0002 ],0.0003,[-0.0264 0.0264 ],0.0373,0.0077,127,0.0001
427,-187.3934,[9.9477 -10.0264 ],[0.0002 -0.0002 ],0.0003,[-0.0259 0.0260 ],0.0367,0.0077,127,0.0001
428,-187.3934,[9.9479 -10.0266 ],[0.0002 -0.0002 ],0.0003,[-0.0256 0.0255 ],0.0361,0.0077,127,0.0001
429,-187.3934,[9.9481 -10.0268 ],[0.0002 -0.0002 ],0.0003,[-0.0252 0.0252 ],0.0356,0.0077,127,0.0001
430,-187.3934,[9.9482 -10.0270 ],[0.0002 -0.0002 ],0.0003,[-0.0248 0.0248 ],0.0350,0.0077,127,0.0001
431,-187.3934,[9.9484 -10.0272 ],[0.0002 -0.0002 ],0.0003,[-0.0244 0.0244 ],0.0345,0.0077,127,0.0001
432,-187.3934,[9.9486 -10.0274 ],[0.0002 -0.0002 ],0.0003,[-0.0240 0.0240 ],0.0339,0.0077,127,0.0001
433,-187.3934,[9.9488 -10.0276 ],[0.0002 -0.0002 ],0.0003,[-0.0236 0.0236 ],0.0334,0.0077,127,0.0001
434,-187.3934,[9.9490 -10.0277 ],[0.0002 -0.0002 ],0.0003,[-0.0233 0.0233 ],0.0329,0.0077,127,0.0001
435,-187.3934,[9.9492 -10.0279 ],[0.0002 -0.0002 ],0.0003,[-0.0229 0.0229 ],0.0324,0.0077,127,0.0001
436,-187.3934,[9.9494 -10.0281 ],[0.0002 -0.0002 ],0.0002,[-0.0226 0.0225 ],0.0319,0.0077,127,0.0001
437,-187.3935,[9.9495 -10.0283 ],[0.0002 -0.0002 ],0.0002,[-0.0222 0.0222 ],0.0314,0.0077,127,0.0001
438,-187.3935,[9.9497 -10.0284 ],[0.0002 -0.0002 ],0.0002,[-0.0219 0.0219 ],0.0309,0.0077,127,0.0001
439,-187.3935,[9.9499 -10.0286 ],[0.0002 -0.0002 ],0.0002,[-0.0215 0.0215 ],0.0304,0.0077,127,0.0001
440,-187.3935,[9.9500 -10.0288 ],[0.0002 -0.0002 ],0.0002,[-0.0212 0.0212 ],0.0300,0.0077,127,0.0001
441,-187.3935,[9.9502 -10.0289 ],[0.0002 -0.0002 ],0.0002,[-0.0209 0.0209 ],0.0295,0.0077,127,0.0001
442,-187.3935,[9.9504 -10.0291 ],[0.0002 -0.0002 ],0.0002,[-0.0205 0.0205 ],0.0290,0.0077,127,0.0001
443,-187.3935,[9.9505 -10.0293 ],[0.0002 -0.0002 ],0.0002,[-0.0202 0.0202 ],0.0286,0.0077,127,0.0001
444,-187.3935,[9.9507 -10.0294 ],[0.0002 -0.0002 ],0.0002,[-0.0199 0.0199 ],0.0282,0.0077,127,0.0001
445,-187.3935,[9.9508 -10.0296 ],[0.0002 -0.0002 ],0.0002,[-0.0196 0.0196 ],0.0277,0.0077,127,0.0001
446,-187.3935,[9.9510 -10.0297 ],[0.0001 -0.0001 ],0.0002,[-0.0193 0.0193 ],0.0273,0.0077,127,0.0001
447,-187.3935,[9.9511 -10.0299 ],[0.0001 -0.0001 ],0.0002,[-0.0190 0.0190 ],0.0269,0.0077,127,0.0001
448,-187.3935,[9.9513 -10.0300 ],[0.0001 -0.0001 ],0.0002,[-0.0187 0.0187 ],0.0264,0.0077,127,0.0001
449,-187.3935,[9.9514 -10.0302 ],[0.0001 -0.0001 ],0.0002,[-0.0184 0.0184 ],0.0260,0.0077,127,0.0001
450,-187.3935,[9.9516 -10.0303 ],[0.0001 -0.0001 ],0.0002,[-0.0181 0.0181 ],0.0256,0.0077,127,0.0001
451,-187.3935,[9.9517 -10.0304 ],[0.0001 -0.0001 ],0.0002,[-0.0178 0.0178 ],0.0252,0.0077,127,0.0001
452,-187.3935,[9.9518 -10.0306 ],[0.0001 -0.0001 ],0.0002,[-0.0176 0.0176 ],0.0248,0.0077,127,0.0001
453,-187.3936,[9.9520 -10.0307 ],[0.0001 -0.0001 ],0.0002,[-0.0173 0.0173 ],0.0245,0.0077,127,0.0001
454,-187.3936,[9.9521 -10.0309 ],[0.0001 -0.0001 ],0.0002,[-0.0170 0.0170 ],0.0241,0.0077,127,0.0001
455,-187.3936,[9.9522 -10.0310 ],[0.0001 -0.0001 ],0.0002,[-0.0168 0.0168 ],0.0237,0.0077,127,0.0001
456,-187.3936,[9.9524 -10.0311 ],[0.0001 -0.0001 ],0.0002,[-0.0165 0.0165 ],0.0233,0.0077,127,0.0001
457,-187.3936,[9.9525 -10.0312 ],[0.0001 -0.0001 ],0.0002,[-0.0162 0.0163 ],0.0230,0.0077,127,0.0001
458,-187.3936,[9.9526 -10.0314 ],[0.0001 -0.0001 ],0.0002,[-0.0160 0.0160 ],0.0226,0.0077,127,0.0001
459,-187.3936,[9.9528 -10.0315 ],[0.0001 -0.0001 ],0.0002,[-0.0158 0.0158 ],0.0223,0.0077,127,0.0001
460,-187.3936,[9.9529 -10.0316 ],[0.0001 -0.0001 ],0.0002,[-0.0155 0.0155 ],0.0219,0.0077,127,0.0001
461,-187.3936,[9.9530 -10.0317 ],[0.0001 -0.0001 ],0.0002,[-0.0153 0.0153 ],0.0216,0.0077,127,0.0001
462,-187.3936,[9.9531 -10.0319 ],[0.0001 -0.0001 ],0.0002,[-0.0150 0.0150 ],0.0213,0.0077,127,0.0001
463,-187.3936,[9.9532 -10.0320 ],[0.0001 -0.0001 ],0.0002,[-0.0148 0.0148 ],0.0209,0.0077,127,0.0001
464,-187.3936,[9.9533 -10.0321 ],[0.0001 -0.0001 ],0.0002,[-0.0146 0.0146 ],0.0206,0.0077,127,0.0001
465,-187.3936,[9.9535 -10.0322 ],[0.0001 -0.0001 ],0.0002,[-0.0143 0.0143 ],0.0203,0.0077,127,0.0001
466,-187.3936,[9.9536 -10.0323 ],[0.0001 -0.0001 ],0.0002,[-0.0141 0.0141 ],0.0200,0.0077,127,0.0001
467,-187.3936,[9.9537 -10.0324 ],[0.0001 -0.0001 ],0.0002,[-0.0139 0.0139 ],0.0197,0.0077,127,0.0001
468,-187.3936,[9.9538 -10.0325 ],[0.0001 -0.0001 ],0.0001,[-0.0137 0.0137 ],0.0194,0.0077,127,0.0001
469,-187.3936,[9.9539 -10.0326 ],[0.0001 -0.0001 ],0.0001,[-0.0135 0.0135 ],0.0191,0.0077,127,0.0001
470,-187.3936,[9.9540 -10.0327 ],[0.0001 -0.0001 ],0.0001,[-0.0133 0.0133 ],0.0188,0.0077,127,0.0001
471,-187.3936,[9.9541 -10.0328 ],[0.0001 -0.0001 ],0.0001,[-0.0131 0.0131 ],0.0185,0.0077,127,0.0001
472,-187.3936,[9.9542 -10.0329 ],[0.0001 -0.0001 ],0.0001,[-0.0129 0.0129 ],0.0182,0.0077,127,0.0001
473,-187.3936,[9.9543 -10.0330 ],[0.0001 -0.0001 ],0.0001,[-0.0127 0.0127 ],0.0179,0.0077,127,0.0001
474,-187.3936,[9.9544 -10.0331 ],[0.0001 -0.0001 ],0.0001,[-0.0125 0.0125 ],0.0176,0.0077,127,0.0001
475,-187.3936,[9.9545 -10.0332 ],[0.0001 -0.0001 ],0.0001,[-0.0123 0.0123 ],0.0174,0.0077,127,0.0001
476,-187.3936,[9.9546 -10.0333 ],[0.0001 -0.0001 ],0.0001,[-0.0121 0.0121 ],0.0171,0.0077,127,0.0001
477,-187.3936,[9.9547 -10.0334 ],[0.0001 -0.0001 ],0.0001,[-0.0119 0.0119 ],0.0168,0.0077,127,0.0001
478,-187.3936,[9.9548 -10.0335 ],[0.0001 -0.0001 ],0.0001,[-0.0117 0.0117 ],0.0166,0.0077,127,0.0001
479,-187.3936,[9.9549 -10.0336 ],[0.0001 -0.0001 ],0.0001,[-0.0115 0.0115 ],0.0163,0.0077,127,0.0001
480,-187.3936,[9.9550 -10.0337 ],[0.0001 -0.0001 ],0.0001,[-0.0114 0.0114 ],0.0161,0.0077,127,0.0001
481,-187.3936,[9.9550 -10.0338 ],[0.0001 -0.0001 ],0.0001,[-0.0112 0.0112 ],0.0158,0.0077,127,0.0001
482,-187.3936,[9.9551 -10.0339 ],[0.0001 -0.0001 ],0.0001,[-0.0110 0.0110 ],0.0156,0.0077,127,0.0001
483,-187.3936,[9.9552 -10.0340 ],[0.0001 -0.0001 ],0.0001,[-0.0108 0.0108 ],0.0153,0.0077,127,0.0001
484,-187.3936,[9.9553 -10.0340 ],[0.0001 -0.0001 ],0.0001,[-0.0107 0.0107 ],0.0151,0.0077,127,0.0001
485,-187.3936,[9.9554 -10.0341 ],[0.0001 -0.0001 ],0.0001,[-0.0105 0.0105 ],0.0148,0.0077,127,0.0001
486,-187.3936,[9.9555 -10.0342 ],[0.0001 -0.0001 ],0.0001,[-0.0103 0.0103 ],0.0146,0.0077,127,0.0001
487,-187.3936,[9.9555 -10.0343 ],[0.0001 -0.0001 ],0.0001,[-0.0102 0.0102 ],0.0144,0.0077,127,0.0001
488,-187.3937,[9.9556 -10.0344 ],[0.0001 -0.0001 ],0.0001,[-0.0100 0.0100 ],0.0142,0.0077,127,0.0001
489,-187.3937,[9.9557 -10.0344 ],[0.0001 -0.0001 ],0.0001,[-0.0099 0.0099 ],0.0139,0.0077,127,0.0001
490,-187.3937,[9.9558 -10.0345 ],[0.0001 -0.0001 ],0.0001,[-0.0097 0.0097 ],0.0137,0.0077,127,0.0001
491,-187.3937,[9.9558 -10.0346 ],[0.0001 -0.0001 ],0.0001,[-0.0096 0.0096 ],0.0135,0.0077,127,0.0001
492,-187.3937,[9.9559 -10.0347 ],[0.0001 -0.0001 ],0.0001,[-0.0094 0.0094 ],0.0133,0.0077,127,0.0001
493,-187.3937,[9.9560 -10.0347 ],[0.0001 -0.0001 ],0.0001,[-0.0093 0.0093 ],0.0131,0.0077,127,0.0001
494,-187.3937,[9.9561 -10.0348 ],[0.0001 -0.0001 ],0.0001,[-0.0091 0.0091 ],0.0129,0.0077,127,0.0001
495,-187.3937,[9.9561 -10.0349 ],[0.0001 -0.0001 ],0.0001,[-0.0090 0.0090 ],0.0127,0.0077,127,0.0001
496,-187.3937,[9.9562 -10.0349 ],[0.0001 -0.0001 ],0.0001,[-0.0088 0.0088 ],0.0125,0.0077,127,0.0001
497,-187.3937,[9.9563 -10.0350 ],[0.0001 -0.0001 ],0.0001,[-0.0087 0.0087 ],0.0123,0.0077,127,0.0001
498,-187.3937,[9.9563 -10.0351 ],[0.0001 -0.0001 ],0.0001,[-0.0086 0.0086 ],0.0121,0.0077,127,0.0001
499,-187.3937,[9.9564 -10.0352 ],[0.0001 -0.0001 ],0.0001,[-0.0084 0.0084 ],0.0119,0.0077,127,0.0001
500,-187.3937,[9.9565 -10.0352 ],[0.0001 -0.0001 ],0.0001,[-0.0083 0.0083 ],0.0117,0.0077,127,0.0001
501,-187.3937,[9.9565 -10.0353 ],[0.0001 -0.0001 ],0.0001,[-0.0082 0.0082 ],0.0116,0.0077,127,0.0001
502,-187.3937,[9.9566 -10.0353 ],[0.0001 -0.0001 ],0.0001,[-0.0081 0.0081 ],0.0114,0.0077,127,0.0001
503,-187.3937,[9.9567 -10.0354 ],[0.0001 -0.0001 ],0.0001,[-0.0079 0.0079 ],0.0112,0.0077,127,0.0001
504,-187.3937,[9.9567 -10.0355 ],[0.0001 -0.0001 ],0.0001,[-0.0078 0.0078 ],0.0110,0.0077,127,0.0001
505,-187.3937,[9.9568 -10.0355 ],[0.0001 -0.0001 ],0.0001,[-0.0077 0.0077 ],0.0109,0.0077,127,0.0001
506,-187.3937,[9.9568 -10.0356 ],[0.0001 -0.0001 ],0.0001,[-0.0076 0.0076 ],0.0107,0.0077,127,0.0001
507,-187.3937,[9.9569 -10.0356 ],[0.0001 -0.0001 ],0.0001,[-0.0074 0.0074 ],0.0105,0.0077,127,0.0001
508,-187.3937,[9.9570 -10.0357 ],[0.0001 -0.0001 ],0.0001,[-0.0073 0.0073 ],0.0104,0.0077,127,0.0001
509,-187.3937,[9.9570 -10.0358 ],[0.0001 -0.0001 ],0.0001,[-0.0072 0.0072 ],0.0102,0.0077,127,0.0001
510,-187.3937,[9.9571 -10.0358 ],[0.0001 -0.0001 ],0.0001,[-0.0071 0.0071 ],0.0101,0.0077,127,0.0001
511,-187.3937,[9.9571 -10.0359 ],[0.0001 -0.0001 ],0.0001,[-0.0070 0.0070 ],0.0099,0.0077,127,0.0001
512,-187.3937,[9.9572 -10.0359 ],[0.0001 -0.0001 ],0.0001,[-0.0069 0.0069 ],0.0097,0.0077,127,0.0001
513,-187.3937,[9.9572 -10.0360 ],[0.0001 -0.0001 ],0.0001,[-0.0068 0.0068 ],0.0096,0.0077,127,0.0001
514,-187.3937,[9.9573 -10.0360 ],[0.0001 -0.0001 ],0.0001,[-0.0067 0.0067 ],0.0094,0.0077,127,0.0001
515,-187.3937,[9.9573 -10.0361 ],[0.0001 -0.0001 ],0.0001,[-0.0066 0.0066 ],0.0093,0.0077,127,0.0001
516,-187.3937,[9.9574 -10.0361 ],[0.0001 -0.0001 ],0.0001,[-0.0065 0.0065 ],0.0092,0.0077,127,0.0001
517,-187.3937,[9.9574 -10.0362 ],[0.0000 -0.0000 ],0.0001,[-0.0064 0.0064 ],0.0090,0.0077,127,0.0001
518,-187.3937,[9.9575 -10.0362 ],[0.0000 -0.0000 ],0.0001,[-0.0063 0.0063 ],0.0089,0.0077,127,0.0001
519,-187.3937,[9.9575 -10.0363 ],[0.0000 -0.0000 ],0.0001,[-0.0062 0.0062 ],0.0087,0.0077,127,0.0001
520,-187.3937,[9.9576 -10.0363 ],[0.0000 -0.0000 ],0.0001,[-0.0061 0.0061 ],0.0086,0.0077,127,0.0001
521,-187.3937,[9.9576 -10.0364 ],[0.0000 -0.0000 ],0.0001,[-0.0060 0.0060 ],0.0085,0.0077,127,0.0001
522,-187.3937,[9.9577 -10.0364 ],[0.0000 -0.0000 ],0.0001,[-0.0059 0.0059 ],0.0083,0.0077,127,0.0001
523,-187.3937,[9.9577 -10.0365 ],[0.0000 -0.0000 ],0.0001,[-0.0058 0.0058 ],0.0082,0.0077,127,0.0001
524,-187.3937,[9.9578 -10.0365 ],[0.0000 -0.0000 ],0.0001,[-0.0057 0.0057 ],0.0081,0.0077,127,0.0001
525,-187.3937,[9.9578 -10.0366 ],[0.0000 -0.0000 ],0.0001,[-0.0056 0.0056 ],0.0080,0.0077,127,0.0001
526,-187.3937,[9.9579 -10.0366 ],[0.0000 -0.0000 ],0.0001,[-0.0055 0.0055 ],0.0078,0.0077,127,0.0001
527,-187.3937,[9.9579 -10.0366 ],[0.0000 -0.0000 ],0.0001,[-0.0055 0.0055 ],0.0077,0.0077,127,0.0001
528,-187.3937,[9.9579 -10.0367 ],[0.0000 -0.0000 ],0.0001,[-0.0054 0.0054 ],0.0076,0.0077,127,0.0001
529,-187.3937,[9.9580 -10.0367 ],[0.0000 -0.0000 ],0.0001,[-0.0053 0.0053 ],0.0075,0.0077,127,0.0001
530,-187.3937,[9.9580 -10.0368 ],[0.0000 -0.0000 ],0.0001,[-0.0052 0.0052 ],0.0074,0.0077,127,0.0001
531,-187.3937,[9.9581 -10.0368 ],[0.0000 -0.0000 ],0.0001,[-0.0051 0.0051 ],0.0072,0.0077,127,0.0001
532,-187.3937,[9.9581 -10.0368 ],[0.0000 -0.0000 ],0.0001,[-0.0050 0.0050 ],0.0071,0.0077,127,0.0001
533,-187.3937,[9.9581 -10.0369 ],[0.0000 -0.0000 ],0.0001,[-0.0050 0.0050 ],0.0070,0.0077,127,0.0001
534,-187.3937,[9.9582 -10.0369 ],[0.0000 -0.0000 ],0.0001,[-0.0049 0.0049 ],0.0069,0.0077,127,0.0001
535,-187.3937,[9.9582 -10.0370 ],[0.0000 -0.0000 ],0.0001,[-0.0048 0.0048 ],0.0068,0.0077,127,0.0001
536,-187.3937,[9.9583 -10.0370 ],[0.0000 -0.0000 ],0.0001,[-0.0047 0.0047 ],0.0067,0.0077,127,0.0001
537,-187.3937,[9.9583 -10.0370 ],[0.0000 -0.0000 ],0.0001,[-0.0047 0.0047 ],0.0066,0.0077,127,0.0001
538,-187.3937,[9.9583 -10.0371 ],[0.0000 -0.0000 ],0.0001,[-0.0046 0.0046 ],0.0065,0.0077,127,0.0001
539,-187.3937,[9.9584 -10.0371 ],[0.0000 -0.0000 ],0.0000,[-0.0045 0.0045 ],0.0064,0.0077,127,0.0001
540,-187.3937,[9.9584 -10.0371 ],[0.0000 -0.0000 ],0.0000,[-0.0045 0.0045 ],0.0063,0.0077,127,0.0001
541,-187.3937,[9.9584 -10.0372 ],[0.0000 -0.0000 ],0.0000,[-0.0044 0.0044 ],0.0062,0.0077,127,0.0001
542,-187.3937,[9.9585 -10.0372 ],[0.0000 -0.0000 ],0.0000,[-0.0043 0.0043 ],0.0061,0.0077,127,0.0001
543,-187.3937,[9.9585 -10.0372 ],[0.0000 -0.0000 ],0.0000,[-0.0042 0.0042 ],0.0060,0.0077,127,0.0001
544,-187.3937,[9.9585 -10.0373 ],[0.0000 -0.0000 ],0.0000,[-0.0042 0.0042 ],0.0059,0.0077,127,0.0001
545,-187.3937,[9.9586 -10.0373 ],[0.0000 -0.0000 ],0.0000,[-0.0041 0.0041 ],0.0058,0.0077,127,0.0001
546,-187.3937,[9.9586 -10.0373 ],[0.0000 -0.0000 ],0.0000,[-0.0041 0.0041 ],0.0057,0.0077,127,0.0001
547,-187.3937,[9.9586 -10.0374 ],[0.0000 -0.0000 ],0.0000,[-0.0040 0.0040 ],0.0056,0.0077,127,0.0001
548,-187.3937,[9.9587 -10.0374 ],[0.0000 -0.0000 ],0.0000,[-0.0039 0.0039 ],0.0056,0.0077,127,0.0001
549,-187.3937,[9.9587 -10.0374 ],[0.0000 -0.0000 ],0.0000,[-0.0039 0.0039 ],0.0055,0.0077,127,0.0001
550,-187.3937,[9.9587 -10.0375 ],[0.0000 -0.0000 ],0.0000,[-0.0038 0.0038 ],0.0054,0.0077,127,0.0001
551,-187.3937,[9.9588 -10.0375 ],[0.0000 -0.0000 ],0.0000,[-0.0037 0.0037 ],0.0053,0.0077,127,0.0001
552,-187.3937,[9.9588 -10.0375 ],[0.0000 -0.0000 ],0.0000,[-0.0037 0.0037 ],0.0052,0.0077,127,0.0001
553,-187.3937,[9.9588 -10.0376 ],[0.0000 -0.0000 ],0.0000,[-0.0036 0.0036 ],0.0051,0.0077,127,0.0001
554,-187.3937,[9.9588 -10.0376 ],[0.0000 -0.0000 ],0.0000,[-0.0036 0.0036 ],0.0051,0.0077,127,0.0001
555,-187.3937,[9.9589 -10.0376 ],[0.0000 -0.0000 ],0.0000,[-0.0035 0.0035 ],0.0050,0.0077,127,0.0001
556,-187.3937,[9.9589 -10.0376 ],[0.0000 -0.0000 ],0.0000,[-0.0035 0.0035 ],0.0049,0.0077,127,0.0001
557,-187.3937,[9.9589 -10.0377 ],[0.0000 -0.0000 ],0.0000,[-0.0034 0.0034 ],0.0048,0.0077,127,0.0001
558,-187.3937,[9.9589 -10.0377 ],[0.0000 -0.0000 ],0.0000,[-0.0034 0.0034 ],0.0048,0.0077,127,0.0001
559,-187.3937,[9.9590 -10.0377 ],[0.0000 -0.0000 ],0.0000,[-0.0033 0.0033 ],0.0047,0.0077,127,0.0001
560,-187.3937,[9.9590 -10.0377 ],[0.0000 -0.0000 ],0.0000,[-0.0033 0.0033 ],0.0046,0.0077,127,0.0001
561,-187.3937,[9.9590 -10.0378 ],[0.0000 -0.0000 ],0.0000,[-0.0032 0.0032 ],0.0045,0.0077,127,0.0001
562,-187.3937,[9.9591 -10.0378 ],[0.0000 -0.0000 ],0.0000,[-0.0032 0.0032 ],0.0045,0.0077,127,0.0001
563,-187.3937,[9.9591 -10.0378 ],[0.0000 -0.0000 ],0.0000,[-0.0031 0.0031 ],0.0044,0.0077,127,0.0001
564,-187.3937,[9.9591 -10.0378 ],[0.0000 -0.0000 ],0.0000,[-0.0031 0.0031 ],0.0043,0.0077,127,0.0001
565,-187.3937,[9.9591 -10.0379 ],[0.0000 -0.0000 ],0.0000,[-0.0030 0.0030 ],0.0043,0.0077,127,0.0001
566,-187.3937,[9.9591 -10.0379 ],[0.0000 -0.0000 ],0.0000,[-0.0030 0.0030 ],0.0042,0.0077,127,0.0001
567,-187.3937,[9.9592 -10.0379 ],[0.0000 -0.0000 ],0.0000,[-0.0029 0.0029 ],0.0041,0.0077,127,0.0001
568,-187.3937,[9.9592 -10.0379 ],[0.0000 -0.0000 ],0.0000,[-0.0029 0.0029 ],0.0041,0.0077,127,0.0001
569,-187.3937,[9.9592 -10.0380 ],[0.0000 -0.0000 ],0.0000,[-0.0028 0.0028 ],0.0040,0.0077,127,0.0001
570,-187.3937,[9.9592 -10.0380 ],[0.0000 -0.0000 ],0.0000,[-0.0028 0.0028 ],0.0039,0.0077,127,0.0001
571,-187.3937,[9.9593 -10.0380 ],[0.0000 -0.0000 ],0.0000,[-0.0027 0.0027 ],0.0039,0.0077,127,0.0001
572,-187.3937,[9.9593 -10.0380 ],[0.0000 -0.0000 ],0.0000,[-0.0027 0.0027 ],0.0038,0.0077,127,0.0001
573,-187.3937,[9.9593 -10.0380 ],[0.0000 -0.0000 ],0.0000,[-0.0027 0.0027 ],0.0038,0.0077,127,0.0001
574,-187.3937,[9.9593 -10.0381 ],[0.0000 -0.0000 ],0.0000,[-0.0026 0.0026 ],0.0037,0.0077,127,0.0001
575,-187.3937,[9.9593 -10.0381 ],[0.0000 -0.0000 ],0.0000,[-0.0026 0.0026 ],0.0036,0.0077,127,0.0001
576,-187.3937,[9.9594 -10.0381 ],[0.0000 -0.0000 ],0.0000,[-0.0025 0.0025 ],0.0036,0.0077,127,0.0001
577,-187.3937,[9.9594 -10.0381 ],[0.0000 -0.0000 ],0.0000,[-0.0025 0.0025 ],0.0035,0.0077,127,0.0001
