n,f(x),x,p,||p||,gradient,||gradient||,alpha,k,eps
686,-187.0000,[9.9211 -10.0786 ],[0.0787 0.0787 ],0.1114,[-10.0004 -9.9996 ],14.1421,0.0079,127,0.0001
687,-187.0000,[9.9998 -9.9998 ],[-0.0787 -0.0787 ],0.1114,[9.9996 10.0004 ],14.1421,0.0079,127,0.0001
688,-187.0000,[9.9211 -10.0786 ],[0.0787 0.0787 ],0.1114,[-10.0004 -9.9996 ],14.1421,0.0079,127,0.0001
689,-187.0000,[9.9998 -9.9998 ],[-0.0787 -0.0787 ],0.1114,[9.9996 10.0004 ],14.1421,0.0079,127,0.0001
690,-187.0000,[9.9211 -10.0786 ],[0.0787 0.0787 ],0.1114,[-10.0004 -9.9996 ],14.1421,0.0079,127,0.0001
691,-187.0000,[9.9998 -9.9998 ],[-0.0787 -0.0787 ],0.1114,[9.9996 10.0004 ],14.1421,0.0079,127,0.0001
692,-187.0000,[9.9211 -10.0786 ],[0.0787 0.0787 ],0.1114,[-10.0003 -9.9997 ],14.1421,0.0079,127,0.0001
693,-187.0000,[9.9998 -9.9998 ],[-0.0787 -0.0787 ],0.1114,[9.9997 10.0003 ],14.1421,0.0079,127,0.0001
694,-187.0000,[9.9211 -10.0786 ],[0.0787 0.0787 ],0.1114,[-10.0003 -9.9997 ],14.1421,0.0079,127,0.0001
695,-187.0000,[9.9998 -9.9998 ],[-0.0787 -0.0787 ],0.1114,[9.9997 10.0003 ],14.1421,0.0079,127,0.0001
696,-187.0000,[9.9211 -10.0786 ],[0.0787 0.0787 ],0.1114,[-10.0003 -9.9997 ],14.1421,0.0079,127,0.0001
697,-187.0000,[9.9998 -9.9998 ],[-0.0787 -0.0787 ],0.1114,[9.9997 10.0003 ],14.1421,0.0079,127,0.0001
698,-187.0000,[9.9211 -10.0786 ],[0.0787 0.0787 ],0.1114,[-10.0003 -9.9997 ],14.1421,0.0079,127,0.0001
699,-187.0000,[9.9998 -9.9998 ],[-0.0787 -0.0787 ],0.1114,[9.9997 10.0003 ],14.1421,0.0079,127,0.0001
700,-187.0000,[9.9211 -10.0786 ],[0.0787 0.0787 ],0.1114,[-10.0003 -9.9997 ],14.1421,0.0079,127,0.0001
701,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9997 10.0003 ],14.1421,0.0079,127,0.0001
702,-187.0000,[9.9211 -10.0786 ],[0.0787 0.0787 ],0.1114,[-10.0003 -9.9997 ],14.1421,0.0079,127,0.0001
703,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9997 10.0003 ],14.1421,0.0079,127,0.0001
704,-187.0000,[9.9211 -10.0786 ],[0.0787 0.0787 ],0.1114,[-10.0003 -9.9997 ],14.1421,0.0079,127,0.0001
705,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9997 10.0003 ],14.1421,0.0079,127,0.0001
706,-187.0000,[9.9211 -10.0786 ],[0.0787 0.0787 ],0.1114,[-10.0003 -9.9997 ],14.1421,0.0079,127,0.0001
707,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9997 10.0003 ],14.1421,0.0079,127,0.0001
708,-187.0000,[9.9211 -10.0786 ],[0.0787 0.0787 ],0.1114,[-10.0003 -9.9997 ],14.1421,0.0079,127,0.0001
709,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9997 10.0003 ],14.1421,0.0079,127,0.0001
710,-187.0000,[9.9211 -10.0786 ],[0.0787 0.0787 ],0.1114,[-10.0003 -9.9997 ],14.1421,0.0079,127,0.0001
711,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9997 10.0003 ],14.1421,0.0079,127,0.0001
712,-187.0000,[9.9211 -10.0786 ],[0.0787 0.0787 ],0.1114,[-10.0003 -9.9997 ],14.1421,0.0079,127,0.0001
713,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9998 10.0002 ],14.1421,0.0079,127,0.0001
714,-187.0000,[9.9211 -10.0786 ],[0.0787 0.0787 ],0.1114,[-10.0002 -9.9998 ],14.1421,0.0079,127,0.0001
715,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9998 10.0002 ],14.1421,0.0079,127,0.0001
716,-187.0000,[9.9211 -10.0786 ],[0.0787 0.0787 ],0.1114,[-10.0002 -9.9998 ],14.1421,0.0079,127,0.0001
717,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9998 10.0002 ],14.1421,0.0079,127,0.0001
718,-187.0000,[9.9211 -10.0786 ],[0.0787 0.0787 ],0.1114,[-10.0002 -9.9998 ],14.1421,0.0079,127,0.0001
719,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9998 10.0002 ],14.1421,0.0079,127,0.0001
720,-187.0000,[9.9211 -10.0786 ],[0.0787 0.0787 ],0.1114,[-10.0002 -9.9998 ],14.1421,0.0079,127,0.0001
721,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9998 10.0002 ],14.1421,0.0079,127,0.0001
722,-187.0000,[9.9212 -10.0786 ],[0.0787 0.0787 ],0.1114,[-10.0002 -9.9998 ],14.1421,0.0079,127,0.0001
723,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9998 10.0002 ],14.1421,0.0079,127,0.0001
724,-187.0000,[9.9212 -10.0786 ],[0.0787 0.0787 ],0.1114,[-10.0002 -9.9998 ],14.1421,0.0079,127,0.0001
725,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9998 10.0002 ],14.1421,0.0079,127,0.0001
726,-187.0000,[9.9212 -10.0786 ],[0.0787 0.0787 ],0.1114,[-10.0002 -9.9998 ],14.1421,0.0079,127,0.0001
727,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9998 10.0002 ],14.1421,0.0079,127,0.0001
728,-187.0000,[9.9212 -10.0786 ],[0.0787 0.0787 ],0.1114,[-10.0002 -9.9998 ],14.1421,0.0079,127,0.0001
729,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9998 10.0002 ],14.1421,0.0079,127,0.0001
730,-187.0000,[9.9212 -10.0786 ],[0.0787 0.0787 ],0.1114,[-10.0002 -9.9998 ],14.1421,0.0079,127,0.0001
731,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9998 10.0002 ],14.1421,0.0079,127,0.0001
732,-187.0000,[9.9212 -10.0786 ],[0.0787 0.0787 ],0.1114,[-10.0002 -9.9998 ],14.1421,0.0079,127,0.0001
733,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9998 10.0002 ],14.1421,0.0079,127,0.0001
734,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0002 -9.9998 ],14.1421,0.0079,127,0.0001
735,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9998 10.0002 ],14.1421,0.0079,127,0.0001
736,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0002 -9.9998 ],14.1421,0.0079,127,0.0001
737,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9998 10.0002 ],14.1421,0.0079,127,0.0001
738,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0002 -9.9998 ],14.1421,0.0079,127,0.0001
739,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9998 10.0002 ],14.1421,0.0079,127,0.0001
740,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0002 -9.9998 ],14.1421,0.0079,127,0.0001
741,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9998 10.0002 ],14.1421,0.0079,127,0.0001
742,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0002 -9.9998 ],14.1421,0.0079,127,0.0001
743,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9998 10.0002 ],14.1421,0.0079,127,0.0001
744,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0002 -9.9998 ],14.1421,0.0079,127,0.0001
745,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
746,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
747,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
748,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
749,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
750,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
751,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
752,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
753,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
754,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
755,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
756,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
757,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
758,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
759,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
760,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
761,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
762,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
763,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
764,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
765,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
766,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
767,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
768,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
769,-187.0000,[9.9999 -9.9999 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
770,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
771,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
772,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
773,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
774,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
775,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
776,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
777,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
778,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
779,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
780,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
781,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
782,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
783,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
784,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
785,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
786,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
787,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
788,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
789,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
790,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
791,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
792,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
793,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
794,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
795,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
796,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
797,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
798,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
799,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
800,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
801,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
802,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
803,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
804,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
805,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
806,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
807,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
808,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
809,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
810,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
811,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
812,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0001 -9.9999 ],14.1421,0.0079,127,0.0001
813,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[9.9999 10.0001 ],14.1421,0.0079,127,0.0001
814,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
815,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
816,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
817,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
818,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
819,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
820,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
821,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
822,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
823,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
824,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
825,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
826,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
827,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
828,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
829,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
830,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
831,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
832,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
833,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
834,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
835,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
836,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
837,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
838,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
839,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
840,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
841,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
842,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
843,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
844,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
845,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
846,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
847,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
848,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
849,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
850,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
851,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
852,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
853,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
854,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
855,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
856,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
857,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
858,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
859,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
860,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
861,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
862,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
863,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
864,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
865,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
866,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
867,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
868,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
869,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
870,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
871,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
872,-187.0000,[9.9212 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
873,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
874,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
875,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
876,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
877,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
878,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
