n,f(x),x,p,||p||,gradient,||gradient||,alpha,k,eps
385,-187.3937,[9.9594 -10.0381 ],[0.0011 -0.0041 ],0.0042,[-0.0011 0.0041 ],0.0042,0.0077,127,0.0001
386,-187.3937,[9.9594 -10.0381 ],[0.0050 -0.0050 ],0.0071,[-0.0040 0.0011 ],0.0041,0.0077,127,0.0001
387,-187.3937,[9.9594 -10.0382 ],[0.0039 -0.0010 ],0.0040,[-0.0039 0.0010 ],0.0040,0.0077,127,0.0001
388,-187.3937,[9.9594 -10.0382 ],[0.0048 -0.0048 ],0.0067,[-0.0010 0.0038 ],0.0039,0.0077,127,0.0001
389,-187.3937,[9.9595 -10.0382 ],[0.0010 -0.0037 ],0.0038,[-0.0010 0.0037 ],0.0038,0.0077,127,0.0001
390,-187.3937,[9.9595 -10.0382 ],[0.0046 -0.0045 ],0.0064,[-0.0036 0.0010 ],0.0038,0.0077,127,0.0001
391,-187.3937,[9.9595 -10.0383 ],[0.0035 -0.0009 ],0.0037,[-0.0035 0.0009 ],0.0037,0.0077,127,0.0001
392,-187.3937,[9.9595 -10.0383 ],[0.0043 -0.0043 ],0.0061,[-0.0009 0.0035 ],0.0036,0.0077,127,0.0001
393,-187.3937,[9.9596 -10.0383 ],[0.0009 -0.0034 ],0.0035,[-0.0009 0.0034 ],0.0035,0.0077,127,0.0001
394,-187.3937,[9.9596 -10.0383 ],[0.0041 -0.0041 ],0.0059,[-0.0033 0.0009 ],0.0034,0.0077,127,0.0001
395,-187.3937,[9.9596 -10.0384 ],[0.0032 -0.0008 ],0.0033,[-0.0032 0.0008 ],0.0033,0.0077,127,0.0001
396,-187.3937,[9.9596 -10.0384 ],[0.0039 -0.0040 ],0.0056,[-0.0009 0.0031 ],0.0033,0.0077,127,0.0001
397,-187.3937,[9.9597 -10.0384 ],[0.0008 -0.0031 ],0.0032,[-0.0008 0.0031 ],0.0032,0.0077,127,0.0001
398,-187.3937,[9.9597 -10.0384 ],[0.0038 -0.0038 ],0.0053,[-0.0030 0.0008 ],0.0031,0.0077,127,0.0001
399,-187.3937,[9.9597 -10.0384 ],[0.0029 -0.0008 ],0.0030,[-0.0029 0.0008 ],0.0030,0.0077,127,0.0001
400,-187.3937,[9.9597 -10.0385 ],[0.0036 -0.0036 ],0.0051,[-0.0008 0.0029 ],0.0030,0.0077,127,0.0001
401,-187.3937,[9.9598 -10.0385 ],[0.0007 -0.0028 ],0.0029,[-0.0007 0.0028 ],0.0029,0.0077,127,0.0001
402,-187.3937,[9.9598 -10.0385 ],[0.0034 -0.0034 ],0.0049,[-0.0027 0.0007 ],0.0028,0.0077,127,0.0001
403,-187.3937,[9.9598 -10.0385 ],[0.0027 -0.0007 ],0.0028,[-0.0027 0.0007 ],0.0028,0.0077,127,0.0001
404,-187.3937,[9.9598 -10.0385 ],[0.0033 -0.0033 ],0.0046,[-0.0007 0.0026 ],0.0027,0.0077,127,0.0001
405,-187.3937,[9.9598 -10.0386 ],[0.0007 -0.0025 ],0.0026,[-0.0007 0.0025 ],0.0026,0.0077,127,0.0001
406,-187.3937,[9.9598 -10.0386 ],[0.0031 -0.0031 ],0.0044,[-0.0025 0.0007 ],0.0026,0.0077,127,0.0001
407,-187.3937,[9.9599 -10.0386 ],[0.0024 -0.0006 ],0.0025,[-0.0024 0.0006 ],0.0025,0.0077,127,0.0001
408,-187.3937,[9.9599 -10.0386 ],[0.0030 -0.0030 ],0.0042,[-0.0006 0.0024 ],0.0025,0.0077,127,0.0001
409,-187.3937,[9.9599 -10.0386 ],[0.0006 -0.0023 ],0.0024,[-0.0006 0.0023 ],0.0024,0.0077,127,0.0001
410,-187.3937,[9.9599 -10.0387 ],[0.0029 -0.0028 ],0.0040,[-0.0023 0.0006 ],0.0024,0.0077,127,0.0001
411,-187.3937,[9.9599 -10.0387 ],[0.0022 -0.0006 ],0.0023,[-0.0022 0.0006 ],0.0023,0.0077,127,0.0001
412,-187.3937,[9.9599 -10.0387 ],[0.0027 -0.0027 ],0.0038,[-0.0006 0.0022 ],0.0022,0.0077,127,0.0001
413,-187.3937,[9.9600 -10.0387 ],[0.0006 -0.0021 ],0.0022,[-0.0006 0.0021 ],0.0022,0.0077,127,0.0001
414,-187.3937,[9.9600 -10.0387 ],[0.0026 -0.0026 ],0.0037,[-0.0021 0.0006 ],0.0021,0.0077,127,0.0001
415,-187.3937,[9.9600 -10.0387 ],[0.0020 -0.0005 ],0.0021,[-0.0020 0.0005 ],0.0021,0.0077,127,0.0001
416,-187.3937,[9.9600 -10.0387 ],[0.0025 -0.0025 ],0.0035,[-0.0005 0.0020 ],0.0020,0.0077,127,0.0001
417,-187.3937,[9.9600 -10.0388 ],[0.0005 -0.0019 ],0.0020,[-0.0005 0.0019 ],0.0020,0.0077,127,0.0001
418,-187.3937,[9.9600 -10.0388 ],[0.0024 -0.0024 ],0.0033,[-0.0019 0.0005 ],0.0020,0.0077,127,0.0001
419,-187.3937,[9.9600 -10.0388 ],[0.0018 -0.0005 ],0.0019,[-0.0018 0.0005 ],0.0019,0.0077,127,0.0001
420,-187.3937,[9.9601 -10.0388 ],[0.0023 -0.0023 ],0.0032,[-0.0005 0.0018 ],0.0019,0.0077,127,0.0001
421,-187.3937,[9.9601 -10.0388 ],[0.0005 -0.0018 ],0.0018,[-0.0005 0.0018 ],0.0018,0.0077,127,0.0001
422,-187.3937,[9.9601 -10.0388 ],[0.0022 -0.0022 ],0.0030,[-0.0017 0.0005 ],0.0018,0.0077,127,0.0001
423,-187.3937,[9.9601 -10.0388 ],[0.0017 -0.0004 ],0.0017,[-0.0017 0.0004 ],0.0017,0.0077,127,0.0001
424,-187.3937,[9.9601 -10.0388 ],[0.0021 -0.0021 ],0.0029,[-0.0004 0.0016 ],0.0017,0.0077,127,0.0001
425,-187.3937,[9.9601 -10.0389 ],[0.0004 -0.0016 ],0.0017,[-0.0004 0.0016 ],0.0017,0.0077,127,0.0001
426,-187.3937,[9.9601 -10.0389 ],[0.0020 -0.0020 ],0.0028,[-0.0016 0.0004 ],0.0016,0.0077,127,0.0001
427,-187.3937,[9.9601 -10.0389 ],[0.0015 -0.0004 ],0.0016,[-0.0015 0.0004 ],0.0016,0.0077,127,0.0001
428,-187.3937,[9.9602 -10.0389 ],[0.0019 -0.0019 ],0.0026,[-0.0004 0.0015 ],0.0015,0.0077,127,0.0001
429,-187.3937,[9.9602 -10.0389 ],[0.0004 -0.0015 ],0.0015,[-0.0004 0.0015 ],0.0015,0.0077,127,0.0001
430,-187.3937,[9.9602 -10.0389 ],[0.0018 -0.0018 ],0.0025,[-0.0014 0.0004 ],0.0015,0.0077,127,0.0001
431,-187.3937,[9.9602 -10.0389 ],[0.0014 -0.0004 ],0.0014,[-0.0014 0.0004 ],0.0014,0.0077,127,0.0001
432,-187.3937,[9.9602 -10.0389 ],[0.0017 -0.0017 ],0.0024,[-0.0004 0.0014 ],0.0014,0.0077,127,0.0001
433,-187.3937,[9.9602 -10.0389 ],[0.0003 -0.0013 ],0.0014,[-0.0003 0.0013 ],0.0014,0.0077,127,0.0001
434,-187.3937,[9.9602 -10.0390 ],[0.0016 -0.0016 ],0.0023,[-0.0013 0.0004 ],0.0013,0.0077,127,0.0001
435,-187.3937,[9.9602 -10.0390 ],[0.0013 -0.0003 ],0.0013,[-0.0013 0.0003 ],0.0013,0.0077,127,0.0001
436,-187.3937,[9.9602 -10.0390 ],[0.0016 -0.0016 ],0.0022,[-0.0003 0.0012 ],0.0013,0.0077,127,0.0001
437,-187.3937,[9.9603 -10.0390 ],[0.0003 -0.0012 ],0.0012,[-0.0003 0.0012 ],0.0012,0.0077,127,0.0001
438,-187.3937,[9.9603 -10.0390 ],[0.0015 -0.0015 ],0.0021,[-0.0012 0.0003 ],0.0012,0.0077,127,0.0001
439,-187.3937,[9.9603 -10.0390 ],[0.0012 -0.0003 ],0.0012,[-0.0012 0.0003 ],0.0012,0.0077,127,0.0001
440,-187.3937,[9.9603 -10.0390 ],[0.0014 -0.0014 ],0.0020,[-0.0003 0.0011 ],0.0012,0.0077,127,0.0001
441,-187.3937,[9.9603 -10.0390 ],[0.0003 -0.0011 ],0.0011,[-0.0003 0.0011 ],0.0011,0.0077,127,0.0001
442,-187.3937,[9.9603 -10.0390 ],[0.0014 -0.0013 ],0.0019,[-0.0011 0.0003 ],0.0011,0.0077,127,0.0001
443,-187.3937,[9.9603 -10.0390 ],[0.0011 -0.0003 ],0.0011,[-0.0011 0.0003 ],0.0011,0.0077,127,0.0001
444,-187.3937,[9.9603 -10.0390 ],[0.0013 -0.0013 ],0.0018,[-0.0003 0.0010 ],0.0011,0.0077,127,0.0001
445,-187.3937,[9.9603 -10.0391 ],[0.0003 -0.0010 ],0.0010,[-0.0003 0.0010 ],0.0010,0.0077,127,0.0001
446,-187.3937,[9.9603 -10.0391 ],[0.0012 -0.0012 ],0.0017,[-0.0010 0.0003 ],0.0010,0.0077,127,0.0001
447,-187.3937,[9.9603 -10.0391 ],[0.0010 -0.0003 ],0.0010,[-0.0010 0.0003 ],0.0010,0.0077,127,0.0001
448,-187.3937,[9.9603 -10.0391 ],[0.0012 -0.0012 ],0.0017,[-0.0003 0.0009 ],0.0010,0.0077,127,0.0001
449,-187.3937,[9.9603 -10.0391 ],[0.0002 -0.0009 ],0.0009,[-0.0002 0.0009 ],0.0009,0.0077,127,0.0001
450,-187.3937,[9.9603 -10.0391 ],[0.0011 -0.0011 ],0.0016,[-0.0009 0.0002 ],0.0009,0.0077,127,0.0001
451,-187.3937,[9.9604 -10.0391 ],[0.0009 -0.0002 ],0.0009,[-0.0009 0.0002 ],0.0009,0.0077,127,0.0001
452,-187.3937,[9.9604 -10.0391 ],[0.0011 -0.0011 ],0.0015,[-0.0002 0.0009 ],0.0009,0.0077,127,0.0001
453,-187.3937,[9.9604 -10.0391 ],[0.0002 -0.0008 ],0.0009,[-0.0002 0.0008 ],0.0009,0.0077,127,0.0001
454,-187.3937,[9.9604 -10.0391 ],[0.0010 -0.0010 ],0.0014,[-0.0008 0.0002 ],0.0008,0.0077,127,0.0001
455,-187.3937,[9.9604 -10.0391 ],[0.0008 -0.0002 ],0.0008,[-0.0008 0.0002 ],0.0008,0.0077,127,0.0001
456,-187.3937,[9.9604 -10.0391 ],[0.0010 -0.0010 ],0.0014,[-0.0002 0.0008 ],0.0008,0.0077,127,0.0001
457,-187.3937,[9.9604 -10.0391 ],[0.0002 -0.0008 ],0.0008,[-0.0002 0.0008 ],0.0008,0.0077,127,0.0001
458,-187.3937,[9.9604 -10.0391 ],[0.0009 -0.0009 ],0.0013,[-0.0007 0.0002 ],0.0008,0.0077,127,0.0001
459,-187.3937,[9.9604 -10.0391 ],[0.0007 -0.0002 ],0.0007,[-0.0007 0.0002 ],0.0007,0.0077,127,0.0001
460,-187.3937,[9.9604 -10.0391 ],[0.0009 -0.0009 ],0.0013,[-0.0002 0.0007 ],0.0007,0.0077,127,0.0001
461,-187.3937,[9.9604 -10.0392 ],[0.0002 -0.0007 ],0.0007,[-0.0002 0.0007 ],0.0007,0.0077,127,0.0001
462,-187.3937,[9.9604 -10.0392 ],[0.0008 -0.0008 ],0.0012,[-0.0007 0.0002 ],0.0007,0.0077,127,0.0001
463,-187.3937,[9.9604 -10.0392 ],[0.0007 -0.0002 ],0.0007,[-0.0007 0.0002 ],0.0007,0.0077,127,0.0001
464,-187.3937,[9.9604 -10.0392 ],[0.0008 -0.0008 ],0.0011,[-0.0002 0.0006 ],0.0007,0.0077,127,0.0001
465,-187.3937,[9.9604 -10.0392 ],[0.0002 -0.0006 ],0.0006,[-0.0002 0.0006 ],0.0006,0.0077,127,0.0001
466,-187.3937,[9.9604 -10.0392 ],[0.0008 -0.0008 ],0.0011,[-0.0006 0.0002 ],0.0006,0.0077,127,0.0001
467,-187.3937,[9.9604 -10.0392 ],[0.0006 -0.0002 ],0.0006,[-0.0006 0.0002 ],0.0006,0.0077,127,0.0001
468,-187.3937,[9.9604 -10.0392 ],[0.0007 -0.0007 ],0.0010,[-0.0002 0.0006 ],0.0006,0.0077,127,0.0001
469,-187.3937,[9.9604 -10.0392 ],[0.0002 -0.0006 ],0.0006,[-0.0002 0.0006 ],0.0006,0.0077,127,0.0001
470,-187.3937,[9.9605 -10.0392 ],[0.0007 -0.0007 ],0.0010,[-0.0006 0.0002 ],0.0006,0.0077,127,0.0001
471,-187.3937,[9.9605 -10.0392 ],[0.0005 -0.0001 ],0.0006,[-0.0005 0.0001 ],0.0006,0.0077,127,0.0001
472,-187.3937,[9.9605 -10.0392 ],[0.0007 -0.0007 ],0.0009,[-0.0001 0.0005 ],0.0006,0.0077,127,0.0001
473,-187.3937,[9.9605 -10.0392 ],[0.0001 -0.0005 ],0.0005,[-0.0001 0.0005 ],0.0005,0.0077,127,0.0001
474,-187.3937,[9.9605 -10.0392 ],[0.0006 -0.0006 ],0.0009,[-0.0005 0.0001 ],0.0005,0.0077,127,0.0001
475,-187.3937,[9.9605 -10.0392 ],[0.0005 -0.0001 ],0.0005,[-0.0005 0.0001 ],0.0005,0.0077,127,0.0001
476,-187.3937,[9.9605 -10.0392 ],[0.0006 -0.0006 ],0.0009,[-0.0001 0.0005 ],0.0005,0.0077,127,0.0001
477,-187.3937,[9.9605 -10.0392 ],[0.0001 -0.0005 ],0.0005,[-0.0001 0.0005 ],0.0005,0.0077,127,0.0001
478,-187.3937,[9.9605 -10.0392 ],[0.0006 -0.0006 ],0.0008,[-0.0005 0.0001 ],0.0005,0.0077,127,0.0001
479,-187.3937,[9.9605 -10.0392 ],[0.0005 -0.0001 ],0.0005,[-0.0005 0.0001 ],0.0005,0.0077,127,0.0001
480,-187.3937,[9.9605 -10.0392 ],[0.0006 -0.0006 ],0.0008,[-0.0001 0.0004 ],0.0005,0.0077,127,0.0001
481,-187.3937,[9.9605 -10.0392 ],[0.0001 -0.0004 ],0.0004,[-0.0001 0.0004 ],0.0004,0.0077,127,0.0001
482,-187.3937,[9.9605 -10.0392 ],[0.0005 -0.0005 ],0.0008,[-0.0004 0.0001 ],0.0004,0.0077,127,0.0001
483,-187.3937,[9.9605 -10.0392 ],[0.0004 -0.0001 ],0.0004,[-0.0004 0.0001 ],0.0004,0.0077,127,0.0001
484,-187.3937,[9.9605 -10.0392 ],[0.0005 -0.0005 ],0.0007,[-0.0001 0.0004 ],0.0004,0.0077,127,0.0001
485,-187.3937,[9.9605 -10.0392 ],[0.0001 -0.0004 ],0.0004,[-0.0001 0.0004 ],0.0004,0.0077,127,0.0001
486,-187.3937,[9.9605 -10.0392 ],[0.0005 -0.0005 ],0.0007,[-0.0004 0.0001 ],0.0004,0.0077,127,0.0001
487,-187.3937,[9.9605 -10.0393 ],[0.0004 -0.0001 ],0.0004,[-0.0004 0.0001 ],0.0004,0.0077,127,0.0001
488,-187.3937,[9.9605 -10.0393 ],[0.0005 -0.0005 ],0.0007,[-0.0001 0.0004 ],0.0004,0.0077,127,0.0001
489,-187.3937,[9.9605 -10.0393 ],[0.0001 -0.0004 ],0.0004,[-0.0001 0.0004 ],0.0004,0.0077,127,0.0001
490,-187.3937,[9.9605 -10.0393 ],[0.0004 -0.0004 ],0.0006,[-0.0004 0.0001 ],0.0004,0.0077,127,0.0001
491,-187.3937,[9.9605 -10.0393 ],[0.0003 -0.0001 ],0.0004,[-0.0003 0.0001 ],0.0004,0.0077,127,0.0001
492,-187.3937,[9.9605 -10.0393 ],[0.0004 -0.0004 ],0.0006,[-0.0001 0.0003 ],0.0003,0.0077,127,0.0001
493,-187.3937,[9.9605 -10.0393 ],[0.0001 -0.0003 ],0.0003,[-0.0001 0.0003 ],0.0003,0.0077,127,0.0001
494,-187.3937,[9.9605 -10.0393 ],[0.0004 -0.0004 ],0.0006,[-0.0003 0.0001 ],0.0003,0.0077,127,0.0001
495,-187.3937,[9.9605 -10.0393 ],[0.0003 -0.0001 ],0.0003,[-0.0003 0.0001 ],0.0003,0.0077,127,0.0001
496,-187.3937,[9.9605 -10.0393 ],[0.0004 -0.0004 ],0.0005,[-0.0001 0.0003 ],0.0003,0.0077,127,0.0001
497,-187.3937,[9.9605 -10.0393 ],[0.0001 -0.0003 ],0.0003,[-0.0001 0.0003 ],0.0003,0.0077,127,0.0001
498,-187.3937,[9.9605 -10.0393 ],[0.0004 -0.0004 ],0.0005,[-0.0003 0.0001 ],0.0003,0.0077,127,0.0001
499,-187.3937,[9.9605 -10.0393 ],[0.0003 -0.0001 ],0.0003,[-0.0003 0.0001 ],0.0003,0.0077,127,0.0001
500,-187.3937,[9.9605 -10.0393 ],[0.0003 -0.0003 ],0.0005,[-0.0001 0.0003 ],0.0003,0.0077,127,0.0001
501,-187.3937,[9.9605 -10.0393 ],[0.0001 -0.0003 ],0.0003,[-0.0001 0.0003 ],0.0003,0.0077,127,0.0001
502,-187.3937,[9.9605 -10.0393 ],[0.0003 -0.0003 ],0.0005,[-0.0003 0.0001 ],0.0003,0.0077,127,0.0001
503,-187.3937,[9.9605 -10.0393 ],[0.0003 -0.0001 ],0.0003,[-0.0003 0.0001 ],0.0003,0.0077,127,0.0001
504,-187.3937,[9.9605 -10.0393 ],[0.0003 -0.0003 ],0.0004,[-0.0001 0.0003 ],0.0003,0.0077,127,0.0001
505,-187.3937,[9.9606 -10.0393 ],[0.0001 -0.0002 ],0.0003,[-0.0001 0.0002 ],0.0003,0.0077,127,0.0001
506,-187.3937,[9.9606 -10.0393 ],[0.0003 -0.0003 ],0.0004,[-0.0002 0.0001 ],0.0003,0.0077,127,0.0001
507,-187.3937,[9.9606 -10.0393 ],[0.0002 -0.0001 ],0.0002,[-0.0002 0.0001 ],0.0002,0.0077,127,0.0001
508,-187.3937,[9.9606 -10.0393 ],[0.0003 -0.0003 ],0.0004,[-0.0001 0.0002 ],0.0002,0.0077,127,0.0001
509,-187.3937,[9.9606 -10.0393 ],[0.0001 -0.0002 ],0.0002,[-0.0001 0.0002 ],0.0002,0.0077,127,0.0001
510,-187.3937,[9.9606 -10.0393 ],[0.0003 -0.0003 ],0.0004,[-0.0002 0.0001 ],0.0002,0.0077,127,0.0001
511,-187.3937,[9.9606 -10.0393 ],[0.0002 -0.0001 ],0.0002,[-0.0002 0.0001 ],0.0002,0.0077,127,0.0001
512,-187.3937,[9.9606 -10.0393 ],[0.0003 -0.0003 ],0.0004,[-0.0001 0.0002 ],0.0002,0.0077,127,0.0001
513,-187.3937,[9.9606 -10.0393 ],[0.0001 -0.0002 ],0.0002,[-0.0001 0.0002 ],0.0002,0.0077,127,0.0001
514,-187.3937,[9.9606 -10.0393 ],[0.0003 -0.0003 ],0.0004,[-0.0002 0.0001 ],0.0002,0.0077,127,0.0001
515,-187.3937,[9.9606 -10.0393 ],[0.0002 -0.0001 ],0.0002,[-0.0002 0.0001 ],0.0002,0.0077,127,0.0001
516,-187.3937,[9.9606 -10.0393 ],[0.0002 -0.0002 ],0.0003,[-0.0001 0.0002 ],0.0002,0.0077,127,0.0001
517,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0002 ],0.0002,[-0.0000 0.0002 ],0.0002,0.0077,127,0.0001
518,-187.3937,[9.9606 -10.0393 ],[0.0002 -0.0002 ],0.0003,[-0.0002 0.0000 ],0.0002,0.0077,127,0.0001
519,-187.3937,[9.9606 -10.0393 ],[0.0002 -0.0000 ],0.0002,[-0.0002 0.0000 ],0.0002,0.0077,127,0.0001
520,-187.3937,[9.9606 -10.0393 ],[0.0002 -0.0002 ],0.0003,[-0.0000 0.0002 ],0.0002,0.0077,127,0.0001
521,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0002 ],0.0002,[-0.0000 0.0002 ],0.0002,0.0077,127,0.0001
522,-187.3937,[9.9606 -10.0393 ],[0.0002 -0.0002 ],0.0003,[-0.0002 0.0000 ],0.0002,0.0077,127,0.0001
523,-187.3937,[9.9606 -10.0393 ],[0.0002 -0.0000 ],0.0002,[-0.0002 0.0000 ],0.0002,0.0077,127,0.0001
524,-187.3937,[9.9606 -10.0393 ],[0.0002 -0.0002 ],0.0003,[-0.0000 0.0002 ],0.0002,0.0077,127,0.0001
525,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0002 ],0.0002,[-0.0000 0.0002 ],0.0002,0.0077,127,0.0001
526,-187.3937,[9.9606 -10.0393 ],[0.0002 -0.0002 ],0.0003,[-0.0002 0.0000 ],0.0002,0.0077,127,0.0001
527,-187.3937,[9.9606 -10.0393 ],[0.0001 -0.0000 ],0.0002,[-0.0001 0.0000 ],0.0002,0.0077,127,0.0001
528,-187.3937,[9.9606 -10.0393 ],[0.0002 -0.0002 ],0.0003,[-0.0000 0.0001 ],0.0001,0.0077,127,0.0001
529,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0001 ],0.0001,[-0.0000 0.0001 ],0.0001,0.0077,127,0.0001
530,-187.3937,[9.9606 -10.0393 ],[0.0002 -0.0002 ],0.0002,[-0.0001 0.0000 ],0.0001,0.0077,127,0.0001
531,-187.3937,[9.9606 -10.0393 ],[0.0001 -0.0000 ],0.0001,[-0.0001 0.0000 ],0.0001,0.0077,127,0.0001
532,-187.3937,[9.9606 -10.0393 ],[0.0002 -0.0002 ],0.0002,[-0.0000 0.0001 ],0.0001,0.0077,127,0.0001
533,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0001 ],0.0001,[-0.0000 0.0001 ],0.0001,0.0076,127,0.0001
534,-187.3937,[9.9606 -10.0393 ],[0.0002 -0.0002 ],0.0002,[-0.0001 0.0000 ],0.0001,0.0077,127,0.0001
535,-187.3937,[9.9606 -10.0393 ],[0.0001 -0.0000 ],0.0001,[-0.0001 0.0000 ],0.0001,0.0077,127,0.0001
536,-187.3937,[9.9606 -10.0393 ],[0.0002 -0.0002 ],0.0002,[-0.0000 0.0001 ],0.0001,0.0077,127,0.0001
537,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0001 ],0.0001,[-0.0000 0.0001 ],0.0001,0.0074,127,0.0001
538,-187.3937,[9.9606 -10.0393 ],[0.0001 -0.0001 ],0.0002,[-0.0001 0.0000 ],0.0001,0.0077,127,0.0001
539,-187.3937,[9.9606 -10.0393 ],[0.0001 -0.0000 ],0.0001,[-0.0001 0.0000 ],0.0001,0.0077,127,0.0001
540,-187.3937,[9.9606 -10.0393 ],[0.0001 -0.0001 ],0.0002,[-0.0000 0.0001 ],0.0001,0.0075,127,0.0001
541,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0001 ],0.0001,[-0.0000 0.0001 ],0.0001,0.0077,127,0.0001
542,-187.3937,[9.9606 -10.0393 ],[0.0001 -0.0001 ],0.0002,[-0.0001 0.0000 ],0.0001,0.0077,127,0.0001
543,-187.3937,[9.9606 -10.0393 ],[0.0001 -0.0000 ],0.0001,[-0.0001 0.0000 ],0.0001,0.0077,127,0.0001
544,-187.3937,[9.9606 -10.0393 ],[0.0001 -0.0001 ],0.0002,[-0.0000 0.0001 ],0.0001,0.0074,127,0.0001
545,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0001 ],0.0001,[-0.0000 0.0001 ],0.0001,0.0077,127,0.0001
